policy_id,car_id,company,start_date,end_date,cost
1005,955,ВСК,2024-10-23 18:00:42,2025-10-23 18:00:42,5597
1006,955,Росгосстрах,2025-10-23 18:00:42,2026-10-23 18:00:42,18328
1007,72,Ингосстрах,2025-04-03 09:16:17,2026-04-03 09:16:17,21141
1008,72,ВСК,2026-04-03 09:16:17,2027-04-03 09:16:17,15355
1009,599,ВСК,2025-09-22 07:55:48,2026-09-22 07:55:48,9999
1010,101,АльфаСтрахование,2024-08-11 15:03:11,2025-08-11 15:03:11,7014
1011,101,Т-Страхование,2025-08-11 15:03:11,2026-08-11 15:03:11,22146
1012,22,ВСК,2024-05-14 02:45:35,2025-05-14 02:45:35,19509
1013,22,АльфаСтрахование,2025-05-14 02:45:35,2026-05-14 02:45:35,19766
1014,679,Ингосстрах,2025-08-03 05:48:44,2026-08-03 05:48:44,23098
1015,674,ВСК,2025-08-06 12:31:19,2026-08-06 12:31:19,16221
1016,524,Росгосстрах,2025-05-20 16:10:29,2026-05-20 16:10:29,13051
1017,1093,Росгосстрах,2024-06-29 05:57:06,2025-06-29 05:57:06,8273
1018,1093,АльфаСтрахование,2025-06-29 05:57:06,2026-06-29 05:57:06,17971
1019,244,РЕСО-Гарантия,2025-04-14 05:44:49,2026-04-14 05:44:49,11635
1020,244,АльфаСтрахование,2026-04-14 05:44:49,2027-04-14 05:44:49,13638
1021,554,АльфаСтрахование,2024-10-20 06:06:02,2025-10-20 06:06:02,16659
1022,554,Росгосстрах,2025-10-20 06:06:02,2026-10-20 06:06:02,21852
1023,303,АльфаСтрахование,2024-09-08 15:35:00,2025-09-08 15:35:00,15157
1024,303,АльфаСтрахование,2025-09-08 15:35:00,2026-09-08 15:35:00,10033
1025,442,Ингосстрах,2025-08-01 16:49:34,2026-08-01 16:49:34,22801
1026,651,ВСК,2025-03-25 19:54:35,2026-03-25 19:54:35,23054
1027,651,АльфаСтрахование,2026-03-25 19:54:35,2027-03-25 19:54:35,7030
1028,622,РЕСО-Гарантия,2024-05-26 07:06:31,2025-05-26 07:06:31,16149
1029,622,Т-Страхование,2025-05-26 07:06:31,2026-05-26 07:06:31,12927
1030,752,Т-Страхование,2026-02-27 23:23:26,2027-02-27 23:23:26,9011
1031,842,Ингосстрах,2026-02-25 16:31:49,2027-02-25 16:31:49,11559
1032,892,Т-Страхование,2026-03-13 04:48:23,2027-03-13 04:48:23,14830
1033,725,Ингосстрах,2025-03-18 22:03:29,2026-03-18 22:03:29,22845
1034,725,Ингосстрах,2026-03-18 22:03:29,2027-03-18 22:03:29,17754
1035,352,Росгосстрах,2025-10-21 16:35:32,2026-10-21 16:35:32,15016
1036,587,АльфаСтрахование,2025-04-26 07:59:10,2026-04-26 07:59:10,5552
1037,740,Росгосстрах,2026-05-04 01:35:26,2027-05-04 01:35:26,20333
1038,435,Росгосстрах,2024-05-08 13:46:10,2025-05-08 13:46:10,22644
1039,435,АльфаСтрахование,2025-05-08 13:46:10,2026-05-08 13:46:10,10154
1040,93,Росгосстрах,2026-03-12 16:03:43,2027-03-12 16:03:43,24791
1041,361,Росгосстрах,2024-12-02 05:06:28,2025-12-02 05:06:28,18209
1042,361,Ингосстрах,2025-12-02 05:06:28,2026-12-02 05:06:28,8009
1043,1200,Т-Страхование,2026-03-08 07:32:33,2027-03-08 07:32:33,7970
1044,454,РЕСО-Гарантия,2024-10-20 03:04:08,2025-10-20 03:04:08,20597
1045,454,АльфаСтрахование,2025-10-20 03:04:08,2026-10-20 03:04:08,12925
1046,677,Росгосстрах,2026-05-26 14:17:41,2027-05-26 14:17:41,23989
1047,456,Ингосстрах,2025-04-12 14:57:49,2026-04-12 14:57:49,6134
1048,456,АльфаСтрахование,2026-04-12 14:57:49,2027-04-12 14:57:49,7820
1049,313,АльфаСтрахование,2025-12-24 16:17:33,2026-12-24 16:17:33,21709
1050,776,Ингосстрах,2024-03-25 03:15:14,2025-03-25 03:15:14,8078
1051,776,ВСК,2025-03-25 03:15:14,2026-03-25 03:15:14,22945
1052,776,Т-Страхование,2026-03-25 03:15:14,2027-03-25 03:15:14,17602
1053,202,Росгосстрах,2025-07-11 08:36:51,2026-07-11 08:36:51,15522
1054,451,АльфаСтрахование,2025-09-04 01:42:48,2026-09-04 01:42:48,10816
1055,364,Росгосстрах,2025-01-08 15:40:50,2026-01-08 15:40:50,17667
1056,364,Росгосстрах,2026-01-08 15:40:50,2027-01-08 15:40:50,18654
1057,436,РЕСО-Гарантия,2025-06-27 14:13:27,2026-06-27 14:13:27,20954
1058,301,ВСК,2025-07-01 21:08:54,2026-07-01 21:08:54,22703
1059,1192,Т-Страхование,2025-05-09 17:55:49,2026-05-09 17:55:49,6490
1060,819,РЕСО-Гарантия,2025-08-03 17:36:18,2026-08-03 17:36:18,10626
1061,1003,ВСК,2024-12-18 19:31:31,2025-12-18 19:31:31,10253
1062,1003,Ингосстрах,2025-12-18 19:31:31,2026-12-18 19:31:31,10282
1063,1158,Ингосстрах,2025-10-04 00:04:40,2026-10-04 00:04:40,20061
1064,804,ВСК,2025-09-20 08:52:21,2026-09-20 08:52:21,23861
1065,408,АльфаСтрахование,2025-12-30 04:24:20,2026-12-30 04:24:20,21874
1066,930,Росгосстрах,2025-05-06 19:24:25,2026-05-06 19:24:25,8498
1067,516,Росгосстрах,2025-11-01 22:06:30,2026-11-01 22:06:30,11044
1068,1025,АльфаСтрахование,2025-08-17 11:11:37,2026-08-17 11:11:37,21602
1069,151,РЕСО-Гарантия,2026-04-05 01:26:33,2027-04-05 01:26:33,7389
1070,935,АльфаСтрахование,2026-02-06 10:52:15,2027-02-06 10:52:15,15954
1071,430,РЕСО-Гарантия,2025-09-20 15:22:07,2026-09-20 15:22:07,12970
1072,647,ВСК,2025-08-03 13:44:25,2026-08-03 13:44:25,6010
1073,926,Росгосстрах,2026-02-21 13:37:24,2027-02-21 13:37:24,15441
1074,1116,Т-Страхование,2025-12-06 22:05:27,2026-12-06 22:05:27,7122
1075,894,Т-Страхование,2026-05-19 14:52:43,2027-05-19 14:52:43,18662
1076,830,РЕСО-Гарантия,2026-02-27 14:05:12,2027-02-27 14:05:12,21019
1077,323,Ингосстрах,2024-09-21 05:00:15,2025-09-21 05:00:15,8684
1078,323,РЕСО-Гарантия,2025-09-21 05:00:15,2026-09-21 05:00:15,22259
1079,345,Ингосстрах,2024-08-01 06:15:50,2025-08-01 06:15:50,8910
1080,345,Росгосстрах,2025-08-01 06:15:50,2026-08-01 06:15:50,14862
1081,850,Т-Страхование,2025-06-07 14:58:27,2026-06-07 14:58:27,7691
1082,117,ВСК,2024-06-28 06:23:20,2025-06-28 06:23:20,10488
1083,117,ВСК,2025-06-28 06:23:20,2026-06-28 06:23:20,7873
1084,867,Т-Страхование,2025-10-31 02:59:30,2026-10-31 02:59:30,22147
1085,699,Ингосстрах,2022-05-06 22:04:55,2023-05-06 22:04:55,24478
1086,699,ВСК,2023-05-06 22:04:55,2024-05-05 22:04:55,17583
1087,699,Росгосстрах,2024-05-05 22:04:55,2025-05-05 22:04:55,5536
1088,699,АльфаСтрахование,2025-05-05 22:04:55,2026-05-05 22:04:55,14855
1089,896,ВСК,2025-02-27 14:24:34,2026-02-27 14:24:34,20321
1090,896,Т-Страхование,2026-02-27 14:24:34,2027-02-27 14:24:34,9255
1091,618,Росгосстрах,2026-01-01 14:00:47,2027-01-01 14:00:47,8347
1092,300,Росгосстрах,2025-09-25 22:05:12,2026-09-25 22:05:12,20968
1093,712,Ингосстрах,2024-09-29 07:41:34,2025-09-29 07:41:34,16701
1094,712,РЕСО-Гарантия,2025-09-29 07:41:34,2026-09-29 07:41:34,5301
1095,1186,РЕСО-Гарантия,2025-09-06 02:24:03,2026-09-06 02:24:03,11084
1096,815,Росгосстрах,2025-10-26 23:07:41,2026-10-26 23:07:41,6640
1097,376,АльфаСтрахование,2025-02-24 06:04:04,2026-02-24 06:04:04,15727
1098,376,Ингосстрах,2026-02-24 06:04:04,2027-02-24 06:04:04,18079
1099,558,Ингосстрах,2025-06-19 17:45:40,2026-06-19 17:45:40,24919
1100,705,Т-Страхование,2025-07-10 16:18:04,2026-07-10 16:18:04,15269
1101,161,Т-Страхование,2026-02-12 18:58:09,2027-02-12 18:58:09,10117
1102,782,АльфаСтрахование,2024-02-16 01:03:57,2025-02-15 01:03:57,18854
1103,782,ВСК,2025-02-15 01:03:57,2026-02-15 01:03:57,20805
1104,782,РЕСО-Гарантия,2026-02-15 01:03:57,2027-02-15 01:03:57,15895
1105,853,АльфаСтрахование,2024-12-21 20:28:19,2025-12-21 20:28:19,16336
1106,853,Т-Страхование,2025-12-21 20:28:19,2026-12-21 20:28:19,12758
1107,241,Росгосстрах,2025-07-20 20:50:31,2026-07-20 20:50:31,21297
1108,165,Росгосстрах,2025-06-22 03:57:06,2026-06-22 03:57:06,19662
1109,73,АльфаСтрахование,2026-01-14 00:53:15,2027-01-14 00:53:15,15025
1110,91,ВСК,2024-07-07 02:35:21,2025-07-07 02:35:21,23797
1111,91,Ингосстрах,2025-07-07 02:35:21,2026-07-07 02:35:21,9708
1112,156,АльфаСтрахование,2025-02-19 01:41:43,2026-02-19 01:41:43,8965
1113,156,РЕСО-Гарантия,2026-02-19 01:41:43,2027-02-19 01:41:43,8451
1114,836,РЕСО-Гарантия,2025-12-09 16:13:34,2026-12-09 16:13:34,13448
1115,387,Ингосстрах,2024-11-07 14:05:45,2025-11-07 14:05:45,18706
1116,387,РЕСО-Гарантия,2025-11-07 14:05:45,2026-11-07 14:05:45,5239
1117,234,Ингосстрах,2026-03-12 10:18:05,2027-03-12 10:18:05,6424
1118,650,АльфаСтрахование,2025-01-09 14:07:02,2026-01-09 14:07:02,7279
1119,650,Т-Страхование,2026-01-09 14:07:02,2027-01-09 14:07:02,13562
1120,902,ВСК,2024-08-18 03:04:41,2025-08-18 03:04:41,15771
1121,902,Росгосстрах,2025-08-18 03:04:41,2026-08-18 03:04:41,6796
1122,477,Т-Страхование,2025-09-21 19:08:12,2026-09-21 19:08:12,12434
1123,443,Росгосстрах,2026-03-14 09:03:00,2027-03-14 09:03:00,21234
1124,316,РЕСО-Гарантия,2026-02-10 22:15:19,2027-02-10 22:15:19,21758
1125,670,АльфаСтрахование,2025-04-27 16:30:44,2026-04-27 16:30:44,17928
1126,670,РЕСО-Гарантия,2026-04-27 16:30:44,2027-04-27 16:30:44,24963
1127,198,РЕСО-Гарантия,2024-08-21 07:28:25,2025-08-21 07:28:25,9338
1128,198,РЕСО-Гарантия,2025-08-21 07:28:25,2026-08-21 07:28:25,14442
1129,578,Т-Страхование,2025-03-27 17:14:58,2026-03-27 17:14:58,13692
1130,578,Росгосстрах,2026-03-27 17:14:58,2027-03-27 17:14:58,11213
1131,182,ВСК,2025-05-10 08:42:08,2026-05-10 08:42:08,10317
1132,1047,АльфаСтрахование,2024-06-04 23:35:11,2025-06-04 23:35:11,12179
1133,1047,Т-Страхование,2025-06-04 23:35:11,2026-06-04 23:35:11,12631
1134,285,РЕСО-Гарантия,2025-05-07 05:45:09,2026-05-07 05:45:09,23143
1135,374,Т-Страхование,2024-04-28 12:42:51,2025-04-28 12:42:51,23078
1136,374,РЕСО-Гарантия,2025-04-28 12:42:51,2026-04-28 12:42:51,15870
1137,907,ВСК,2025-11-30 15:39:54,2026-11-30 15:39:54,6111
1138,184,АльфаСтрахование,2026-04-14 10:09:27,2027-04-14 10:09:27,13340
1139,107,АльфаСтрахование,2025-04-28 04:13:47,2026-04-28 04:13:47,23047
1140,912,Т-Страхование,2025-09-27 09:58:40,2026-09-27 09:58:40,6223
1141,515,Ингосстрах,2024-09-18 06:19:01,2025-09-18 06:19:01,19118
1142,515,АльфаСтрахование,2025-09-18 06:19:01,2026-09-18 06:19:01,11146
1143,277,Т-Страхование,2024-08-28 05:49:28,2025-08-28 05:49:28,14578
1144,277,ВСК,2025-08-28 05:49:28,2026-08-28 05:49:28,10347
1145,2,АльфаСтрахование,2025-03-15 00:50:16,2026-03-15 00:50:16,12285
1146,2,Росгосстрах,2026-03-15 00:50:16,2027-03-15 00:50:16,6554
1147,655,Т-Страхование,2025-05-26 21:13:03,2026-05-26 21:13:03,15187
1148,266,Росгосстрах,2025-05-05 17:18:07,2026-05-05 17:18:07,24063
1149,567,Т-Страхование,2026-05-22 04:49:53,2027-05-22 04:49:53,6406
1150,1163,РЕСО-Гарантия,2025-12-19 11:25:36,2026-12-19 11:25:36,23927
1151,341,Ингосстрах,2025-09-20 03:49:40,2026-09-20 03:49:40,17779
1152,526,Т-Страхование,2025-06-27 13:47:53,2026-06-27 13:47:53,16422
1153,27,АльфаСтрахование,2025-09-29 01:08:36,2026-09-29 01:08:36,20787
1154,223,Т-Страхование,2024-11-19 10:50:08,2025-11-19 10:50:08,22849
1155,223,РЕСО-Гарантия,2025-11-19 10:50:08,2026-11-19 10:50:08,23914
1156,1118,Т-Страхование,2025-04-17 16:18:56,2026-04-17 16:18:56,8173
1157,1118,Ингосстрах,2026-04-17 16:18:56,2027-04-17 16:18:56,10266
1158,777,ВСК,2024-11-02 04:37:22,2025-11-02 04:37:22,24064
1159,777,Ингосстрах,2025-11-02 04:37:22,2026-11-02 04:37:22,7742
1160,16,Т-Страхование,2025-07-26 04:20:07,2026-07-26 04:20:07,23368
1161,530,АльфаСтрахование,2024-05-12 10:15:31,2025-05-12 10:15:31,16582
1162,530,Т-Страхование,2025-05-12 10:15:31,2026-05-12 10:15:31,24136
1163,490,Ингосстрах,2026-02-03 08:52:30,2027-02-03 08:52:30,8520
1164,1046,ВСК,2025-10-07 22:42:34,2026-10-07 22:42:34,14267
1165,758,РЕСО-Гарантия,2025-10-14 22:14:44,2026-10-14 22:14:44,12035
1166,581,Ингосстрах,2025-07-13 02:08:59,2026-07-13 02:08:59,5418
1167,860,Т-Страхование,2025-08-28 19:10:54,2026-08-28 19:10:54,6700
1168,984,РЕСО-Гарантия,2025-05-02 02:19:26,2026-05-02 02:19:26,16572
1169,849,Росгосстрах,2025-12-23 08:19:11,2026-12-23 08:19:11,14597
1170,50,АльфаСтрахование,2024-11-23 08:04:23,2025-11-23 08:04:23,22387
1171,50,РЕСО-Гарантия,2025-11-23 08:04:23,2026-11-23 08:04:23,7979
1172,833,ВСК,2024-08-29 01:02:56,2025-08-29 01:02:56,21315
1173,833,ВСК,2025-08-29 01:02:56,2026-08-29 01:02:56,14117
1174,563,Росгосстрах,2025-05-21 08:39:35,2026-05-21 08:39:35,6269
1175,563,Т-Страхование,2026-05-21 08:39:35,2027-05-21 08:39:35,18820
1176,505,РЕСО-Гарантия,2025-08-16 06:05:25,2026-08-16 06:05:25,13850
1177,450,РЕСО-Гарантия,2025-10-27 18:28:47,2026-10-27 18:28:47,10648
1178,627,Росгосстрах,2026-03-18 16:55:50,2027-03-18 16:55:50,5890
1179,163,ВСК,2025-07-31 12:04:16,2026-07-31 12:04:16,6088
1180,664,Ингосстрах,2026-03-26 19:27:37,2027-03-26 19:27:37,19056
1181,1142,РЕСО-Гарантия,2024-05-21 14:15:37,2025-05-21 14:15:37,13323
1182,1142,АльфаСтрахование,2025-05-21 14:15:37,2026-05-21 14:15:37,21841
1183,746,РЕСО-Гарантия,2025-07-01 03:11:23,2026-07-01 03:11:23,22247
1184,1108,Росгосстрах,2025-05-11 23:11:45,2026-05-11 23:11:45,16598
1185,1182,АльфаСтрахование,2023-05-13 22:33:51,2024-05-12 22:33:51,20960
1186,1182,ВСК,2024-05-12 22:33:51,2025-05-12 22:33:51,16032
1187,1182,РЕСО-Гарантия,2025-05-12 22:33:51,2026-05-12 22:33:51,19906
1188,1182,ВСК,2026-05-12 22:33:51,2027-05-12 22:33:51,11208
1189,644,Росгосстрах,2025-08-18 22:28:06,2026-08-18 22:28:06,7159
1190,405,РЕСО-Гарантия,2025-10-03 09:43:38,2026-10-03 09:43:38,5472
1191,204,АльфаСтрахование,2025-09-05 21:46:41,2026-09-05 21:46:41,7191
1192,802,ВСК,2024-06-18 00:34:57,2025-06-18 00:34:57,19778
1193,802,АльфаСтрахование,2025-06-18 00:34:57,2026-06-18 00:34:57,15266
1194,772,Ингосстрах,2025-08-01 22:42:31,2026-08-01 22:42:31,20313
1195,1040,ВСК,2025-07-08 03:59:05,2026-07-08 03:59:05,9402
1196,1063,АльфаСтрахование,2025-05-26 05:20:30,2026-05-26 05:20:30,23576
1197,1023,Т-Страхование,2025-07-10 09:26:18,2026-07-10 09:26:18,6193
1198,386,ВСК,2026-01-31 20:29:10,2027-01-31 20:29:10,24670
1199,801,РЕСО-Гарантия,2025-07-12 02:14:33,2026-07-12 02:14:33,20742
1200,883,Т-Страхование,2025-04-30 04:18:18,2026-04-30 04:18:18,24898
1201,999,Росгосстрах,2026-03-14 02:02:21,2027-03-14 02:02:21,6590
1202,756,АльфаСтрахование,2025-06-01 08:29:07,2026-06-01 08:29:07,19521
1203,371,ВСК,2024-05-11 11:20:53,2025-05-11 11:20:53,22518
1204,371,Ингосстрах,2025-05-11 11:20:53,2026-05-11 11:20:53,6491
1205,371,Росгосстрах,2026-05-11 11:20:53,2027-05-11 11:20:53,14625
1206,831,АльфаСтрахование,2026-05-30 13:48:40,2027-05-30 13:48:40,12410
1207,131,АльфаСтрахование,2025-12-16 16:58:27,2026-12-16 16:58:27,19691
1208,1021,ВСК,2026-05-05 06:17:35,2027-05-05 06:17:35,15233
1209,1140,РЕСО-Гарантия,2025-05-16 01:36:10,2026-05-16 01:36:10,12493
1210,1125,Росгосстрах,2024-11-30 10:00:05,2025-11-30 10:00:05,5120
1211,1125,Т-Страхование,2025-11-30 10:00:05,2026-11-30 10:00:05,23282
1212,661,Ингосстрах,2025-08-23 16:59:28,2026-08-23 16:59:28,15664
1213,200,Росгосстрах,2025-05-21 20:17:55,2026-05-21 20:17:55,19915
1214,910,АльфаСтрахование,2026-03-31 15:46:04,2027-03-31 15:46:04,21562
1215,643,РЕСО-Гарантия,2026-04-16 09:33:56,2027-04-16 09:33:56,14228
1216,410,РЕСО-Гарантия,2026-03-06 15:01:28,2027-03-06 15:01:28,10232
1217,525,РЕСО-Гарантия,2026-03-23 05:08:41,2027-03-23 05:08:41,19721
1218,824,Ингосстрах,2025-10-30 00:13:24,2026-10-30 00:13:24,11938
1219,213,АльфаСтрахование,2025-07-14 10:08:04,2026-07-14 10:08:04,22386
1220,864,АльфаСтрахование,2023-05-22 12:23:43,2024-05-21 12:23:43,12574
1221,864,АльфаСтрахование,2024-05-21 12:23:43,2025-05-21 12:23:43,12403
1222,864,Ингосстрах,2025-05-21 12:23:43,2026-05-21 12:23:43,9521
1223,1078,РЕСО-Гарантия,2025-06-03 22:33:58,2026-06-03 22:33:58,7911
1224,459,Т-Страхование,2025-12-22 12:20:44,2026-12-22 12:20:44,18140
1225,128,РЕСО-Гарантия,2025-01-10 05:54:30,2026-01-10 05:54:30,5268
1226,128,Ингосстрах,2026-01-10 05:54:30,2027-01-10 05:54:30,9071
1227,617,Т-Страхование,2025-09-28 23:49:27,2026-09-28 23:49:27,8202
1228,26,Ингосстрах,2025-06-24 08:31:18,2026-06-24 08:31:18,6762
1229,773,Росгосстрах,2025-11-28 01:03:34,2026-11-28 01:03:34,6735
1230,794,АльфаСтрахование,2025-08-12 04:50:10,2026-08-12 04:50:10,7161
1231,950,Ингосстрах,2025-08-08 04:53:30,2026-08-08 04:53:30,5191
1232,812,Ингосстрах,2025-10-09 12:49:05,2026-10-09 12:49:05,8031
1233,254,РЕСО-Гарантия,2026-02-17 18:10:17,2027-02-17 18:10:17,11657
1234,874,Ингосстрах,2025-01-04 18:36:44,2026-01-04 18:36:44,16645
1235,874,АльфаСтрахование,2026-01-04 18:36:44,2027-01-04 18:36:44,8240
1236,747,АльфаСтрахование,2024-10-27 22:10:10,2025-10-27 22:10:10,24092
1237,747,Ингосстрах,2025-10-27 22:10:10,2026-10-27 22:10:10,12894
1238,807,Т-Страхование,2025-08-31 11:34:47,2026-08-31 11:34:47,23914
1239,503,Ингосстрах,2026-04-28 00:44:37,2027-04-28 00:44:37,19333
1240,1148,РЕСО-Гарантия,2025-06-26 12:03:12,2026-06-26 12:03:12,14904
1241,1159,Т-Страхование,2025-11-12 13:54:14,2026-11-12 13:54:14,24869
1242,1073,РЕСО-Гарантия,2026-05-04 19:53:58,2027-05-04 19:53:58,23399
1243,890,Росгосстрах,2024-09-11 12:32:37,2025-09-11 12:32:37,5811
1244,890,Т-Страхование,2025-09-11 12:32:37,2026-09-11 12:32:37,9017
1245,12,Росгосстрах,2026-01-19 13:46:46,2027-01-19 13:46:46,19254
1246,369,ВСК,2025-05-05 19:55:58,2026-05-05 19:55:58,19105
1247,217,Росгосстрах,2025-05-05 00:39:56,2026-05-05 00:39:56,15811
1248,217,Росгосстрах,2026-05-05 00:39:56,2027-05-05 00:39:56,19076
1249,1141,Росгосстрах,2025-02-13 09:06:19,2026-02-13 09:06:19,9218
1250,1141,Ингосстрах,2026-02-13 09:06:19,2027-02-13 09:06:19,17186
1251,1098,АльфаСтрахование,2024-08-22 04:25:07,2025-08-22 04:25:07,23007
1252,1098,АльфаСтрахование,2025-08-22 04:25:07,2026-08-22 04:25:07,13973
1253,468,АльфаСтрахование,2025-09-25 00:55:32,2026-09-25 00:55:32,8901
1254,258,ВСК,2025-10-20 00:00:50,2026-10-20 00:00:50,20713
1255,962,Ингосстрах,2025-08-02 16:59:46,2026-08-02 16:59:46,15038
1256,210,ВСК,2026-04-16 18:25:06,2027-04-16 18:25:06,17191
1257,9,ВСК,2025-02-09 01:02:28,2026-02-09 01:02:28,6673
1258,9,Ингосстрах,2026-02-09 01:02:28,2027-02-09 01:02:28,21603
1259,913,АльфаСтрахование,2025-05-26 11:12:05,2026-05-26 11:12:05,12762
1260,575,Т-Страхование,2025-11-23 23:58:16,2026-11-23 23:58:16,15823
1261,494,Ингосстрах,2025-12-21 11:47:00,2026-12-21 11:47:00,20398
1262,227,ВСК,2025-11-13 07:27:35,2026-11-13 07:27:35,16398
1263,314,АльфаСтрахование,2026-05-30 10:59:33,2027-05-30 10:59:33,24210
1264,903,Росгосстрах,2024-10-15 07:19:33,2025-10-15 07:19:33,21244
1265,903,Ингосстрах,2025-10-15 07:19:33,2026-10-15 07:19:33,20944
1266,123,АльфаСтрахование,2024-06-29 08:43:48,2025-06-29 08:43:48,6418
1267,123,Т-Страхование,2025-06-29 08:43:48,2026-06-29 08:43:48,20384
1268,706,Росгосстрах,2026-05-15 16:24:45,2027-05-15 16:24:45,18676
1269,34,ВСК,2024-12-04 06:45:08,2025-12-04 06:45:08,19047
1270,34,АльфаСтрахование,2025-12-04 06:45:08,2026-12-04 06:45:08,6373
1271,207,Т-Страхование,2025-10-09 02:10:10,2026-10-09 02:10:10,5605
1272,564,Росгосстрах,2026-03-14 05:57:05,2027-03-14 05:57:05,8179
1273,937,РЕСО-Гарантия,2025-05-02 19:38:47,2026-05-02 19:38:47,8957
1274,394,РЕСО-Гарантия,2025-06-21 20:39:21,2026-06-21 20:39:21,15468
1275,344,АльфаСтрахование,2024-03-01 01:57:13,2025-03-01 01:57:13,24352
1276,344,ВСК,2025-03-01 01:57:13,2026-03-01 01:57:13,21082
1277,344,ВСК,2026-03-01 01:57:13,2027-03-01 01:57:13,11509
1278,106,ВСК,2025-06-28 05:34:33,2026-06-28 05:34:33,5774
1279,1084,РЕСО-Гарантия,2025-03-30 14:46:15,2026-03-30 14:46:15,16403
1280,1084,Т-Страхование,2026-03-30 14:46:15,2027-03-30 14:46:15,15076
1281,854,Т-Страхование,2026-05-28 19:11:54,2027-05-28 19:11:54,16755
1282,1185,Ингосстрах,2026-04-29 06:09:29,2027-04-29 06:09:29,18706
1283,481,Росгосстрах,2026-02-17 14:43:12,2027-02-17 14:43:12,20480
1284,1181,ВСК,2023-10-17 08:31:45,2024-10-16 08:31:45,10969
1285,1181,АльфаСтрахование,2024-10-16 08:31:45,2025-10-16 08:31:45,6376
1286,1181,Росгосстрах,2025-10-16 08:31:45,2026-10-16 08:31:45,8269
1287,466,ВСК,2024-05-19 19:15:43,2025-05-19 19:15:43,22533
1288,466,Т-Страхование,2025-05-19 19:15:43,2026-05-19 19:15:43,22847
1289,595,ВСК,2026-05-07 09:35:21,2027-05-07 09:35:21,22103
1290,944,АльфаСтрахование,2024-09-28 04:27:46,2025-09-28 04:27:46,10812
1291,944,ВСК,2025-09-28 04:27:46,2026-09-28 04:27:46,15961
1292,1137,РЕСО-Гарантия,2025-04-22 01:18:12,2026-04-22 01:18:12,6552
1293,1137,Росгосстрах,2026-04-22 01:18:12,2027-04-22 01:18:12,20975
1294,1126,Ингосстрах,2025-08-30 02:01:52,2026-08-30 02:01:52,7774
1295,109,ВСК,2024-08-21 19:44:10,2025-08-21 19:44:10,10373
1296,109,ВСК,2025-08-21 19:44:10,2026-08-21 19:44:10,11239
1297,1086,АльфаСтрахование,2024-12-27 07:13:24,2025-12-27 07:13:24,5491
1298,1086,РЕСО-Гарантия,2025-12-27 07:13:24,2026-12-27 07:13:24,9823
1299,1123,Росгосстрах,2024-05-04 09:43:34,2025-05-04 09:43:34,13100
1300,1123,Ингосстрах,2025-05-04 09:43:34,2026-05-04 09:43:34,8415
1301,1123,Росгосстрах,2026-05-04 09:43:34,2027-05-04 09:43:34,15232
1302,1069,Ингосстрах,2026-02-08 20:18:24,2027-02-08 20:18:24,7618
1303,669,РЕСО-Гарантия,2024-11-14 18:06:48,2025-11-14 18:06:48,13001
1304,669,АльфаСтрахование,2025-11-14 18:06:48,2026-11-14 18:06:48,5658
1305,610,АльфаСтрахование,2024-10-29 22:46:34,2025-10-29 22:46:34,24477
1306,610,Ингосстрах,2025-10-29 22:46:34,2026-10-29 22:46:34,18437
1307,666,Ингосстрах,2026-03-04 16:03:08,2027-03-04 16:03:08,5524
1308,839,Т-Страхование,2025-10-04 17:47:25,2026-10-04 17:47:25,20019
1309,52,АльфаСтрахование,2025-07-27 03:37:01,2026-07-27 03:37:01,19447
1310,485,РЕСО-Гарантия,2026-04-05 13:32:28,2027-04-05 13:32:28,14842
1311,502,РЕСО-Гарантия,2025-05-21 02:58:27,2026-05-21 02:58:27,15235
1312,220,Росгосстрах,2025-07-14 04:27:47,2026-07-14 04:27:47,18209
1313,964,Т-Страхование,2025-10-07 05:12:39,2026-10-07 05:12:39,18150
1314,35,Ингосстрах,2025-05-29 11:36:42,2026-05-29 11:36:42,11264
1315,35,ВСК,2026-05-29 11:36:42,2027-05-29 11:36:42,23467
1316,373,ВСК,2025-07-13 21:22:45,2026-07-13 21:22:45,14345
1317,1031,Ингосстрах,2024-04-30 08:20:48,2025-04-30 08:20:48,17430
1318,1031,Т-Страхование,2025-04-30 08:20:48,2026-04-30 08:20:48,12092
1319,730,ВСК,2025-08-15 07:08:26,2026-08-15 07:08:26,19109
1320,1011,Ингосстрах,2024-12-31 07:42:23,2025-12-31 07:42:23,17184
1321,1011,Т-Страхование,2025-12-31 07:42:23,2026-12-31 07:42:23,15869
1322,701,ВСК,2025-04-03 19:19:16,2026-04-03 19:19:16,12358
1323,701,ВСК,2026-04-03 19:19:16,2027-04-03 19:19:16,15658
1324,211,РЕСО-Гарантия,2024-08-02 00:36:56,2025-08-02 00:36:56,17948
1325,211,ВСК,2025-08-02 00:36:56,2026-08-02 00:36:56,13517
1326,426,Т-Страхование,2025-09-07 08:57:21,2026-09-07 08:57:21,18143
1327,469,Ингосстрах,2024-10-04 20:17:25,2025-10-04 20:17:25,16301
1328,469,АльфаСтрахование,2025-10-04 20:17:25,2026-10-04 20:17:25,17069
1329,1000,Ингосстрах,2023-10-24 00:27:02,2024-10-23 00:27:02,13030
1330,1000,ВСК,2024-10-23 00:27:02,2025-10-23 00:27:02,16604
1331,1000,РЕСО-Гарантия,2025-10-23 00:27:02,2026-10-23 00:27:02,24315
