fine_id,car_id,date,amount,status
4008,786,2026-04-15,732.4423215504357,Оплачен
4009,543,2026-05-11,184.38891073434132,Не оплачен
4010,1075,2026-01-12,455.752826582296,Оплачен
4011,27,2026-05-01,260.0611021346481,Оплачен
4012,1138,2026-02-12,160.20574522161814,Оплачен
4013,133,2026-03-06,213.91564798670757,Не оплачен
4014,873,2026-03-31,991.3537773862215,Не оплачен
4015,633,2026-04-23,393.3720516150567,Не оплачен
4016,269,2026-01-16,519.9410737583664,Оплачен
4017,956,2026-05-07,952.2851907475826,Оплачен
4018,587,2026-03-04,468.19612150992856,Оплачен
4019,946,2026-01-09,188.38778904788416,Оплачен
4020,380,2026-03-28,931.7504263807919,Не оплачен
4021,1174,2026-05-02,227.9090213026234,Оплачен
4022,335,2026-03-26,415.8810110477398,Оплачен
4023,668,2026-05-25,254.61447805350988,Оплачен
4024,799,2026-02-24,321.15869003299207,Оплачен
4025,253,2026-03-04,815.8525148745761,Оплачен
4026,5,2026-01-16,795.7629940827555,Не оплачен
4027,959,2026-04-17,657.5025951918817,Не оплачен
4028,511,2026-05-03,997.3173967123797,Оплачен
4029,67,2026-02-23,482.97182769054456,Не оплачен
4030,747,2026-05-05,126.01714571921268,Оплачен
4031,400,2026-04-22,439.15679991393444,Оплачен
4032,777,2026-04-29,935.4194703775995,Оплачен
4033,951,2026-04-15,522.2542948251662,Оплачен
4034,98,2026-05-15,643.6104235113688,Не оплачен
4035,1179,2026-01-28,967.0349695544218,Оплачен
4036,810,2026-01-22,731.2558812621886,Не оплачен
4037,194,2026-03-15,956.244244732164,Оплачен
4038,528,2026-02-03,721.2098096082549,Оплачен
4039,418,2026-04-24,545.1427295128639,Не оплачен
4040,1161,2026-05-20,278.40333718420874,Не оплачен
4041,690,2026-01-06,222.46469976888687,Оплачен
4042,788,2026-04-17,930.429067329794,Не оплачен
4043,614,2026-01-14,314.32833205427073,Оплачен
4044,318,2026-04-06,350.06714956836623,Оплачен
4045,603,2026-05-14,257.4526614802524,Оплачен
4046,1178,2026-01-11,801.8791789425279,Оплачен
4047,799,2026-03-15,596.2121731586135,Не оплачен
4048,710,2026-05-05,819.6651588210564,Оплачен
4049,30,2026-04-09,789.0672361811496,Не оплачен
4050,134,2026-03-23,193.00989266325323,Не оплачен
4051,916,2026-05-08,251.8487433242845,Не оплачен
4052,503,2026-05-25,783.3769014358234,Оплачен
4053,611,2026-04-13,230.21354008264993,Оплачен
4054,683,2026-03-17,859.5710126777109,Оплачен
4055,598,2026-02-18,573.4673783648904,Оплачен
4056,392,2026-05-18,684.523741361903,Оплачен
4057,474,2026-04-14,431.589358177145,Не оплачен
4058,750,2026-02-04,149.1168194105806,Оплачен
4059,776,2026-01-30,185.4599695956371,Оплачен
4060,1113,2026-04-19,232.73503696537273,Оплачен
4061,784,2026-03-29,168.44226401544475,Не оплачен
4062,40,2026-05-11,827.2290295552571,Не оплачен
4063,944,2026-04-17,549.2995199843627,Оплачен
4064,238,2026-04-28,451.5986110991698,Не оплачен
4065,360,2026-05-18,197.14391242036427,Не оплачен
4066,1043,2026-02-24,805.7309517501461,Не оплачен
4067,75,2026-05-12,664.5787847082338,Оплачен
4068,42,2026-05-08,281.46577576101606,Не оплачен
4069,762,2026-02-08,628.2087501283776,Не оплачен
4070,240,2026-01-28,164.47195515522372,Не оплачен
4071,599,2026-01-04,308.5686796635371,Не оплачен
4072,457,2026-04-14,711.8479248403581,Оплачен
4073,1128,2026-04-22,965.4965277708225,Оплачен
4074,780,2026-05-20,710.6666814292041,Оплачен
4075,698,2026-01-18,595.4207082455854,Не оплачен
4076,62,2026-04-14,347.59759522711533,Не оплачен
4077,608,2026-02-27,133.83451517768154,Оплачен
4078,1156,2026-04-12,359.43918073688616,Оплачен
4079,166,2026-04-07,900.0318228249115,Не оплачен
4080,373,2026-01-21,389.2882864606791,Оплачен
4081,649,2026-04-01,888.9419320423226,Не оплачен
4082,781,2026-03-08,248.08664171512547,Оплачен
4083,973,2026-02-04,324.62902922178444,Оплачен
4084,1012,2026-01-14,286.22679343702123,Оплачен
4085,1030,2026-04-12,347.1530807669182,Не оплачен
4086,349,2026-03-18,799.899148997035,Оплачен
4087,242,2026-04-03,573.1436549867484,Оплачен
4088,417,2026-01-07,378.58266851192263,Не оплачен
4089,637,2026-02-26,628.7865233357643,Оплачен
4090,329,2026-04-08,802.7419119146955,Оплачен
4091,991,2026-05-23,498.13419503204324,Оплачен
4092,38,2026-02-14,789.1849095755191,Не оплачен
4093,166,2026-01-07,131.132141483663,Не оплачен
4094,709,2026-02-05,128.80632647580236,Оплачен
4095,1039,2026-05-11,689.8606475563588,Не оплачен
4096,791,2026-04-01,595.5352252641239,Не оплачен
4097,464,2026-01-13,707.8529347918558,Не оплачен
4098,803,2026-01-18,558.0033291848479,Не оплачен
4099,616,2026-04-18,857.119016156284,Оплачен
4100,298,2026-02-24,189.77508704197203,Оплачен
4101,591,2026-03-11,533.4679854926515,Не оплачен
4102,575,2026-01-06,823.1501820424172,Не оплачен
4103,1146,2026-05-14,139.48504660703833,Оплачен
4104,692,2026-03-18,964.3710037713373,Не оплачен
4105,1054,2026-03-02,719.5982841027926,Оплачен
4106,640,2026-04-01,933.567817713408,Не оплачен
4107,453,2026-03-04,116.50927816611,Оплачен
4108,1130,2026-05-13,583.4700954690163,Оплачен
4109,340,2026-03-14,657.122463509934,Не оплачен
4110,353,2026-02-12,332.1498164497201,Оплачен
4111,928,2026-02-27,345.6246685969587,Не оплачен
4112,498,2026-01-20,849.9334753227187,Не оплачен
4113,620,2026-05-28,602.133415328366,Не оплачен
4114,772,2026-04-20,558.8779800227582,Оплачен
4115,1189,2026-05-01,586.9916570853021,Не оплачен
4116,1083,2026-02-28,676.763342400961,Оплачен
4117,29,2026-02-02,565.7157504389503,Оплачен
4118,899,2026-01-17,931.6497115853283,Не оплачен
4119,655,2026-01-11,252.0051995831747,Не оплачен
4120,857,2026-02-02,706.6330153924532,Не оплачен
4121,282,2026-03-02,650.8646504362689,Оплачен
4122,214,2026-05-11,883.7534583273464,Не оплачен
4123,147,2026-04-28,577.5767496095141,Оплачен
4124,819,2026-03-17,813.7338609125947,Не оплачен
4125,1006,2026-01-23,753.0207159846735,Оплачен
4126,592,2026-02-18,995.7409542346124,Оплачен
4127,517,2026-04-06,472.280869061766,Не оплачен
4128,881,2026-02-15,902.3997613222577,Не оплачен
4129,227,2026-05-05,167.7921957772532,Не оплачен
4130,820,2026-03-02,965.2133553483673,Оплачен
4131,196,2026-05-08,261.7353447678513,Оплачен
4132,252,2026-03-29,771.7187326855372,Не оплачен
4133,744,2026-01-21,635.8032132227831,Оплачен
4134,156,2026-04-14,327.24077523895255,Не оплачен
4135,1065,2026-05-21,623.1667687214959,Не оплачен
4136,777,2026-01-29,388.8514458588398,Не оплачен
4137,1106,2026-02-07,260.8568749268445,Оплачен
4138,963,2026-05-13,640.9971700689761,Не оплачен
4139,811,2026-04-26,627.5217202099823,Не оплачен
4140,676,2026-04-08,870.5348474332044,Оплачен
4141,216,2026-03-30,355.11573287820863,Не оплачен
4142,540,2026-01-27,416.472474143305,Оплачен
4143,30,2026-02-10,800.6837114256775,Оплачен
4144,849,2026-04-04,202.68560923615019,Оплачен
4145,382,2026-01-15,220.85113680201647,Оплачен
4146,925,2026-02-26,563.2049145600625,Оплачен
4147,871,2026-02-02,239.29762752790472,Оплачен
4148,234,2026-02-07,880.8006749905237,Оплачен
4149,1045,2026-05-21,622.1555838361757,Не оплачен
4150,917,2026-04-06,119.55622097273383,Не оплачен
4151,960,2026-05-03,931.7924938709522,Не оплачен
4152,647,2026-01-12,615.8373637177473,Не оплачен
4153,1078,2026-02-28,421.96379765729046,Не оплачен
4154,1193,2026-04-07,279.41185589950067,Не оплачен
4155,424,2026-01-02,331.7788784608516,Не оплачен
4156,811,2026-03-03,575.4639950674648,Не оплачен
4157,53,2026-05-16,516.8019601510164,Не оплачен
4158,1115,2026-04-07,393.75084911773615,Оплачен
4159,1026,2026-04-06,280.6164582909331,Не оплачен
4160,867,2026-04-03,395.1059414022738,Не оплачен
4161,593,2026-03-25,420.42802638576643,Оплачен
4162,819,2026-03-22,783.8642367718983,Не оплачен
4163,361,2026-04-18,418.3723837722484,Оплачен
4164,677,2026-05-09,293.8844776793444,Оплачен
4165,1121,2026-05-05,415.4015126397969,Не оплачен
4166,601,2026-05-21,542.7275190662422,Оплачен
4167,29,2026-03-04,993.5235548994901,Не оплачен
4168,1137,2026-04-03,324.1473162643674,Не оплачен
4169,721,2026-03-03,751.5448310726338,Оплачен
4170,507,2026-04-25,143.0690457096086,Не оплачен
4171,466,2026-05-20,350.4830635937627,Не оплачен
4172,717,2026-04-19,663.338791719773,Не оплачен
4173,655,2026-02-07,181.34167704164764,Не оплачен
4174,309,2026-05-16,600.6611309440125,Не оплачен
4175,225,2026-01-15,145.52576155887863,Оплачен
4176,784,2026-01-16,138.22284449044338,Оплачен
4177,653,2026-02-10,604.6260977476718,Оплачен
4178,409,2026-05-20,323.884117197222,Не оплачен
4179,455,2026-05-25,683.7616596273198,Не оплачен
4180,3,2026-05-01,517.7667355385006,Оплачен
4181,1165,2026-03-04,236.09619686822882,Оплачен
4182,860,2026-04-14,476.7783086685661,Не оплачен
4183,1167,2026-04-14,313.0948256089886,Не оплачен
4184,252,2026-02-22,488.9432681463438,Не оплачен
4185,339,2026-02-03,414.9218109290209,Оплачен
4186,463,2026-02-23,259.0741068750734,Оплачен
4187,378,2026-02-25,605.2038258974264,Не оплачен
4188,458,2026-01-30,597.7589820419851,Оплачен
4189,1023,2026-01-11,119.81904505002295,Не оплачен
4190,637,2026-04-29,542.8504657238458,Оплачен
4191,578,2026-04-12,286.55296182997427,Не оплачен
4192,797,2026-04-12,969.0843114859483,Не оплачен
4193,923,2026-05-04,185.69658499104787,Не оплачен
4194,96,2026-01-29,614.3495932130523,Не оплачен
4195,594,2026-03-15,349.4237706186563,Оплачен
4196,650,2026-03-21,723.3965319973751,Не оплачен
4197,1146,2026-03-04,495.133227940331,Оплачен
4198,196,2026-01-17,553.4442207035197,Не оплачен
4199,1126,2026-05-10,881.0134225238371,Оплачен
4200,358,2026-05-16,981.4137838550497,Не оплачен
4201,920,2026-04-17,608.4609811448887,Не оплачен
4202,126,2026-02-01,490.6657210413258,Оплачен
4203,676,2026-04-17,101.22990577425367,Оплачен
4204,653,2026-01-25,310.1676223475981,Не оплачен
4205,682,2026-03-20,886.4214724589228,Оплачен
4206,574,2026-05-16,857.8312520291852,Не оплачен
4207,587,2026-05-28,245.8803880781116,Не оплачен
4208,225,2026-04-07,285.0826931590928,Не оплачен
4209,174,2026-04-30,129.79959250512434,Не оплачен
4210,973,2026-02-04,323.0497032176919,Оплачен
4211,424,2026-04-14,449.76453725129835,Не оплачен
4212,996,2026-01-02,207.69342103147866,Не оплачен
4213,415,2026-03-04,407.8166667068486,Оплачен
4214,499,2026-01-10,915.201110888195,Не оплачен
4215,653,2026-05-29,249.88670026592825,Оплачен
4216,515,2026-05-03,819.9928931818349,Оплачен
4217,228,2026-01-24,247.3594709337123,Оплачен
4218,893,2026-04-28,671.9205471395701,Не оплачен
4219,82,2026-03-14,392.89647097789145,Не оплачен
4220,139,2026-05-26,381.32931294174153,Оплачен
4221,959,2026-04-12,129.86577463221857,Оплачен
4222,806,2026-02-17,100.58490716853463,Оплачен
4223,475,2026-04-21,102.4450739840645,Оплачен
4224,1180,2026-01-01,540.58478709422,Оплачен
4225,883,2026-03-02,863.1021841682897,Оплачен
4226,365,2026-02-23,520.0659077644409,Оплачен
4227,866,2026-02-11,322.4158112902703,Оплачен
4228,205,2026-04-13,489.40108132431504,Не оплачен
4229,463,2026-03-25,862.1749960294658,Оплачен
4230,71,2026-03-12,580.3346895391485,Не оплачен
4231,443,2026-03-21,344.2132494950302,Не оплачен
4232,564,2026-04-14,193.94061855560483,Оплачен
4233,1046,2026-05-03,313.9216213032563,Оплачен
4234,231,2026-02-07,223.70659916193515,Оплачен
4235,1136,2026-01-18,560.9130019902555,Не оплачен
4236,612,2026-05-01,894.8594782583825,Не оплачен
4237,857,2026-01-11,782.6859565106812,Оплачен
4238,816,2026-04-18,659.1897846785233,Не оплачен
4239,566,2026-02-04,930.0059048996645,Не оплачен
4240,853,2026-01-15,692.7593056093026,Оплачен
4241,819,2026-01-10,991.800987118851,Не оплачен
4242,42,2026-04-05,313.1160376841731,Оплачен
4243,710,2026-04-14,316.8510571157289,Не оплачен
4244,481,2026-04-29,722.501603142323,Не оплачен
4245,348,2026-04-13,913.0403319758201,Оплачен
4246,1124,2026-05-21,250.56024371383705,Не оплачен
4247,246,2026-05-11,148.60377954017378,Оплачен
4248,1170,2026-05-22,331.71416671847345,Оплачен
4249,1014,2026-01-28,971.3760578712436,Оплачен
4250,144,2026-01-18,870.013207737801,Не оплачен
4251,268,2026-04-27,397.48828114549127,Не оплачен
4252,1199,2026-04-20,692.9000434361653,Оплачен
4253,177,2026-02-20,136.56881761966252,Не оплачен
4254,684,2026-01-28,729.7301767172789,Оплачен
4255,34,2026-01-14,869.9193061593762,Не оплачен
4256,558,2026-04-17,516.365906078019,Оплачен
4257,950,2026-02-04,172.66017620580533,Оплачен
4258,386,2026-02-19,950.3169697621219,Не оплачен
4259,293,2026-01-09,401.9415116685429,Не оплачен
4260,488,2026-03-28,219.44564843920037,Оплачен
4261,214,2026-03-02,720.3443528727354,Оплачен
4262,1109,2026-01-20,791.4185598659176,Оплачен
4263,109,2026-05-22,591.6514873075162,Не оплачен
4264,953,2026-05-14,643.4032223153089,Не оплачен
4265,95,2026-02-15,326.587217778067,Оплачен
4266,506,2026-04-18,125.70399311391363,Оплачен
4267,571,2026-01-04,743.0606960593092,Не оплачен
4268,167,2026-02-21,650.5509118340718,Оплачен
4269,1190,2026-05-27,668.1319209528734,Оплачен
4270,134,2026-01-15,438.7596146814403,Не оплачен
4271,401,2026-02-01,313.21002134346986,Не оплачен
4272,540,2026-02-12,787.9845419883428,Оплачен
4273,14,2026-03-24,202.20790007349405,Оплачен
4274,1184,2026-01-15,666.232194343427,Оплачен
4275,18,2026-05-27,926.0804345850138,Не оплачен
4276,1128,2026-02-15,982.9452430687655,Не оплачен
4277,745,2026-01-26,933.496637667139,Не оплачен
4278,898,2026-04-26,918.7687589394538,Не оплачен
4279,1020,2026-05-20,468.7154879991083,Оплачен
4280,569,2026-02-13,624.0016710167337,Оплачен
4281,1066,2026-05-12,215.40365964260775,Оплачен
4282,993,2026-05-19,174.0068622552791,Не оплачен
4283,1064,2026-04-23,206.3421485246849,Не оплачен
4284,414,2026-05-19,199.70101238997293,Не оплачен
4285,308,2026-04-01,229.1545661872208,Оплачен
4286,121,2026-05-04,480.5922708341568,Оплачен
4287,150,2026-05-14,436.61457409024496,Оплачен
4288,1141,2026-01-16,127.39333848862174,Не оплачен
4289,906,2026-02-14,494.7849066543179,Не оплачен
4290,654,2026-03-27,814.069610062802,Не оплачен
4291,540,2026-03-18,613.7009068735724,Оплачен
4292,653,2026-01-29,989.7609132752788,Не оплачен
4293,913,2026-02-11,895.2154328090704,Не оплачен
4294,1123,2026-05-29,618.7816191538897,Оплачен
4295,1085,2026-01-12,916.7112336979676,Оплачен
4296,1172,2026-04-29,378.77248979534363,Оплачен
4297,1123,2026-02-18,189.1681775082914,Не оплачен
4298,596,2026-04-19,280.3629790050684,Не оплачен
4299,1181,2026-03-30,187.48572695688136,Не оплачен
4300,889,2026-04-18,525.7062033630181,Не оплачен
4301,610,2026-01-28,632.4098351008735,Оплачен
4302,548,2026-02-28,304.2716339432625,Не оплачен
4303,1028,2026-01-06,373.8308308852199,Не оплачен
4304,950,2026-01-02,191.29151244127996,Не оплачен
4305,588,2026-05-11,517.854012560519,Оплачен
4306,625,2026-03-04,406.4422820400395,Оплачен
4307,201,2026-05-23,822.8193109447066,Не оплачен
4308,490,2026-05-16,782.4601184949561,Оплачен
4309,910,2026-03-04,242.9638951989435,Оплачен
4310,1115,2026-04-29,862.8172679267439,Оплачен
4311,211,2026-03-12,320.85140260239154,Оплачен
4312,359,2026-04-27,130.7245783125423,Оплачен
4313,1010,2026-01-04,835.6716316735661,Не оплачен
4314,450,2026-02-07,266.2747200837788,Не оплачен
4315,1000,2026-01-07,415.6665539199652,Не оплачен
4316,352,2026-05-08,382.7505038679232,Не оплачен
4317,360,2026-05-01,680.1511977725631,Не оплачен
4318,857,2026-03-03,240.5474755623152,Не оплачен
4319,51,2026-02-15,780.4688989175779,Не оплачен
4320,1007,2026-01-02,502.0597042229235,Оплачен
4321,379,2026-05-21,676.0809562456092,Оплачен
4322,287,2026-04-13,405.3082142339482,Не оплачен
4323,610,2026-02-18,699.3065907600579,Оплачен
4324,95,2026-04-25,777.835020940184,Не оплачен
4325,162,2026-01-12,151.33602098567,Оплачен
4326,1074,2026-01-24,212.40331822192456,Не оплачен
4327,797,2026-05-27,447.6580411410086,Оплачен
4328,415,2026-01-13,624.6819468352115,Оплачен
4329,429,2026-04-29,813.7004943545228,Не оплачен
4330,709,2026-02-09,291.84872459966664,Не оплачен
4331,473,2026-02-22,773.1407658107139,Оплачен
4332,98,2026-05-07,891.9167181696042,Не оплачен
4333,243,2026-02-24,886.6678814162292,Оплачен
4334,1086,2026-05-29,163.73146760686038,Оплачен
4335,1016,2026-02-01,519.4516117408577,Не оплачен
4336,657,2026-03-21,553.1454580751158,Оплачен
4337,975,2026-02-17,583.6114943073078,Не оплачен
4338,836,2026-03-02,688.7995488920268,Не оплачен
4339,552,2026-03-04,718.122031458682,Не оплачен
4340,498,2026-05-05,975.0028231502251,Не оплачен
4341,316,2026-05-12,387.4740921377609,Оплачен
4342,202,2026-02-05,785.4665645970039,Оплачен
4343,170,2026-02-17,847.9108546481477,Не оплачен
4344,616,2026-02-08,437.1965960415308,Оплачен
4345,233,2026-04-06,306.0860133235799,Оплачен
4346,127,2026-03-07,452.0206197654675,Не оплачен
4347,521,2026-05-18,439.40994441480166,Оплачен
4348,518,2026-03-28,336.63995146724494,Оплачен
4349,775,2026-05-15,637.5354321715539,Не оплачен
4350,305,2026-03-04,342.8801545653066,Не оплачен
4351,1046,2026-01-15,587.9978514689926,Не оплачен
4352,873,2026-05-09,508.40123989243756,Не оплачен
4353,844,2026-02-11,342.9017301197773,Не оплачен
4354,1124,2026-04-18,130.31388954828267,Не оплачен
4355,715,2026-03-23,354.93213101554926,Не оплачен
4356,1157,2026-05-07,106.75213222333146,Не оплачен
4357,756,2026-05-07,522.2249318508042,Оплачен
4358,1121,2026-05-23,268.71289879187714,Не оплачен
4359,308,2026-04-14,833.7684513900042,Не оплачен
4360,25,2026-04-21,285.8012676209638,Не оплачен
4361,1024,2026-03-21,568.3581112319913,Не оплачен
4362,19,2026-02-25,898.8464539794047,Оплачен
4363,296,2026-02-13,891.832297334209,Оплачен
4364,814,2026-02-06,872.0100030096464,Оплачен
4365,248,2026-04-23,163.79355093842895,Не оплачен
4366,794,2026-02-25,107.7804695059812,Не оплачен
4367,336,2026-02-14,456.55769163244724,Не оплачен
4368,184,2026-01-09,770.7701437925182,Оплачен
4369,501,2026-02-09,621.377781682412,Не оплачен
4370,1153,2026-02-03,606.3430077681884,Оплачен
4371,958,2026-03-23,393.622447656042,Не оплачен
4372,638,2026-01-20,327.50138661861104,Не оплачен
4373,992,2026-04-06,444.45087359432677,Оплачен
4374,648,2026-03-30,727.9722001811184,Оплачен
4375,430,2026-02-07,656.6761201518486,Не оплачен
4376,865,2026-02-27,158.4764940842366,Не оплачен
4377,966,2026-02-25,564.1778256170198,Оплачен
4378,495,2026-03-08,321.4176552367372,Оплачен
4379,799,2026-05-13,404.4001551446503,Не оплачен
4380,82,2026-03-31,202.66891527933257,Оплачен
4381,287,2026-03-16,285.99277899614424,Не оплачен
4382,580,2026-04-28,794.4073685248142,Оплачен
4383,764,2026-05-24,238.12941418702113,Оплачен
4384,140,2026-04-21,774.3064622212048,Оплачен
4385,176,2026-04-03,316.44042898778207,Оплачен
4386,85,2026-01-04,746.5164686627851,Не оплачен
4387,234,2026-04-04,312.4051899731611,Оплачен
4388,851,2026-04-30,145.223002690392,Оплачен
4389,1011,2026-02-10,101.7825389598827,Оплачен
4390,608,2026-01-26,941.8813812904666,Оплачен
4391,708,2026-01-16,829.2086886139815,Не оплачен
4392,1012,2026-02-02,819.5365329767052,Оплачен
4393,452,2026-04-12,585.9373968395796,Не оплачен
4394,704,2026-01-01,615.1010055981568,Не оплачен
4395,996,2026-03-01,539.3165509347496,Не оплачен
4396,1085,2026-04-24,269.50627283552024,Не оплачен
4397,366,2026-02-03,668.4715076949418,Не оплачен
4398,7,2026-04-09,295.26891865833096,Оплачен
4399,181,2026-04-24,578.1701963947446,Оплачен
4400,1194,2026-03-26,785.1490104156302,Не оплачен
4401,1164,2026-04-05,190.6431662548383,Не оплачен
4402,378,2026-03-24,546.3770848543929,Не оплачен
4403,213,2026-01-28,290.52181263286127,Оплачен
4404,251,2026-05-07,832.6916558081379,Оплачен
4405,387,2026-03-13,748.4310947630506,Не оплачен
4406,85,2026-01-03,523.7981510081418,Не оплачен
4407,617,2026-01-14,914.877372070273,Оплачен
4408,1169,2026-04-24,493.4779162518712,Не оплачен
4409,707,2026-05-26,903.7260500470293,Оплачен
4410,719,2026-01-21,450.96263965773426,Оплачен
4411,501,2026-02-12,143.10707976327092,Не оплачен
4412,396,2026-05-16,470.65248248456317,Не оплачен
4413,862,2026-05-12,594.4461496668241,Не оплачен
4414,660,2026-01-21,305.13890706965896,Оплачен
4415,44,2026-02-22,938.774339514562,Оплачен
4416,1096,2026-03-09,181.0582012896706,Не оплачен
4417,588,2026-05-29,133.68011755648956,Не оплачен
4418,1179,2026-05-05,306.7059819071838,Оплачен
4419,1069,2026-01-21,845.8401571918845,Оплачен
4420,298,2026-02-23,297.99712466054314,Оплачен
4421,758,2026-03-13,535.3746257759879,Оплачен
4422,897,2026-02-09,323.36106655213774,Оплачен
4423,787,2026-05-21,619.9784553656598,Не оплачен
4424,80,2026-03-17,112.55200760249792,Не оплачен
4425,457,2026-01-28,582.6151272029831,Оплачен
4426,171,2026-01-08,576.1727566732513,Оплачен
4427,1164,2026-05-08,819.9553170840585,Оплачен
4428,491,2026-04-12,355.1948706215006,Не оплачен
4429,318,2026-05-16,656.1578771788714,Не оплачен
4430,709,2026-05-06,633.9532287441723,Оплачен
4431,106,2026-02-18,414.0563932584119,Не оплачен
4432,914,2026-04-16,556.2043741237253,Оплачен
4433,777,2026-03-15,255.20245048519922,Оплачен
4434,581,2026-01-19,630.0329450127184,Не оплачен
4435,697,2026-04-20,148.01576308693475,Оплачен
4436,237,2026-02-22,162.38211338303947,Оплачен
4437,730,2026-03-15,248.0191445032866,Не оплачен
4438,462,2026-04-27,884.3592945605648,Оплачен
4439,780,2026-05-25,705.5625066953933,Не оплачен
4440,1114,2026-02-08,738.4976536839985,Не оплачен
4441,256,2026-01-02,882.7619387267765,Не оплачен
4442,157,2026-01-18,870.7236582395468,Не оплачен
4443,863,2026-04-30,303.2915687130187,Не оплачен
4444,482,2026-05-07,301.20579326319773,Оплачен
4445,746,2026-02-22,246.59898535860387,Не оплачен
4446,1147,2026-03-17,264.76499928931975,Оплачен
4447,1111,2026-01-20,172.74335769878613,Не оплачен
4448,522,2026-03-03,935.9364143847888,Не оплачен
4449,382,2026-05-02,878.0828885217716,Оплачен
4450,785,2026-03-07,448.4296038669683,Не оплачен
4451,430,2026-02-19,238.94260169884203,Не оплачен
4452,409,2026-01-14,350.8103974701921,Не оплачен
4453,546,2026-04-20,623.6197006524885,Оплачен
4454,449,2026-03-06,992.9551209015674,Оплачен
4455,285,2026-04-19,825.116792049977,Не оплачен
4456,696,2026-04-20,383.49138291415386,Оплачен
4457,1082,2026-05-25,852.916366702122,Оплачен
4458,39,2026-05-08,350.6039877361929,Не оплачен
4459,513,2026-05-03,385.46405729078174,Оплачен
4460,727,2026-03-19,441.73399395338134,Оплачен
4461,88,2026-01-28,649.242368837362,Не оплачен
4462,1156,2026-04-28,519.2548484093702,Оплачен
4463,856,2026-02-10,330.0718222044492,Оплачен
4464,619,2026-02-01,680.5218766852166,Оплачен
4465,92,2026-02-08,632.8791866406349,Оплачен
4466,1180,2026-01-09,318.619198376379,Не оплачен
4467,758,2026-03-30,123.88318125476899,Оплачен
4468,384,2026-04-14,372.80377443508326,Оплачен
4469,50,2026-01-04,635.0716017286175,Не оплачен
4470,248,2026-02-01,985.1234213525555,Оплачен
4471,990,2026-03-23,173.1120530412711,Не оплачен
4472,791,2026-02-21,921.8403578741185,Оплачен
4473,395,2026-03-17,524.9936274612716,Оплачен
4474,591,2026-02-25,311.7784727539241,Не оплачен
4475,988,2026-04-14,725.4820036065813,Не оплачен
4476,458,2026-02-18,412.76047845470487,Не оплачен
4477,390,2026-03-15,945.354647537846,Не оплачен
4478,415,2026-02-02,827.4964549005186,Не оплачен
4479,244,2026-01-06,978.4472736692834,Оплачен
4480,617,2026-04-24,305.35096363015816,Не оплачен
4481,638,2026-04-17,707.068465302356,Не оплачен
4482,997,2026-03-19,472.7374441933932,Оплачен
4483,376,2026-04-29,955.828374253272,Не оплачен
4484,609,2026-03-08,532.8485582883382,Не оплачен
4485,19,2026-01-30,153.1913963524902,Не оплачен
4486,576,2026-05-21,130.36706210027543,Оплачен
4487,253,2026-03-27,241.8252881637923,Оплачен
4488,203,2026-01-09,483.970415039661,Не оплачен
4489,425,2026-01-23,787.4907969901994,Оплачен
4490,359,2026-02-17,514.6707598094944,Оплачен
4491,1173,2026-02-27,809.7361965830445,Не оплачен
4492,324,2026-03-26,198.09987516077695,Не оплачен
4493,574,2026-01-06,669.8026726879364,Оплачен
4494,740,2026-03-15,795.0771011382753,Не оплачен
4495,1131,2026-02-04,992.9627278849536,Не оплачен
4496,455,2026-01-15,984.6916638422128,Оплачен
4497,57,2026-05-22,493.85033724456196,Оплачен
4498,590,2026-03-06,186.82287318056268,Оплачен
4499,18,2026-04-29,274.3586182687583,Не оплачен
4500,406,2026-04-26,586.4170613439496,Оплачен
4501,978,2026-05-09,577.6234724185792,Оплачен
4502,506,2026-02-08,780.7379036988451,Не оплачен
4503,892,2026-04-24,887.4075868127312,Оплачен
4504,642,2026-01-04,530.2010428238855,Оплачен
4505,1198,2026-05-18,293.85473461399886,Не оплачен
4506,618,2026-02-21,773.5020557805535,Оплачен
4507,222,2026-05-09,231.78183205509723,Не оплачен
4508,1196,2026-04-29,550.2780019681511,Не оплачен
4509,72,2026-05-24,715.1334815066172,Не оплачен
4510,1093,2026-01-19,282.46852197491813,Оплачен
4511,361,2026-02-14,826.2753544168205,Оплачен
4512,115,2026-02-23,499.7904726377772,Оплачен
4513,1000,2026-03-23,333.817329831845,Оплачен
4514,413,2026-05-27,797.2330881337141,Оплачен
4515,772,2026-05-17,391.53948626179516,Не оплачен
4516,460,2026-05-10,636.9324092280793,Не оплачен
4517,817,2026-05-06,384.00642365475426,Не оплачен
4518,780,2026-05-23,805.0039340931844,Оплачен
4519,993,2026-01-15,440.81993167920723,Не оплачен
4520,492,2026-01-20,903.8395417781825,Оплачен
4521,113,2026-01-13,543.5063380281322,Не оплачен
4522,1060,2026-03-04,727.4963169298268,Оплачен
4523,428,2026-05-04,502.81346940264496,Не оплачен
4524,744,2026-05-29,804.8711923109606,Оплачен
4525,1140,2026-05-17,809.7445848707993,Оплачен
4526,58,2026-05-13,355.8151777464693,Оплачен
4527,210,2026-05-02,363.3634761837863,Не оплачен
4528,699,2026-01-22,120.28711245602909,Оплачен
4529,95,2026-05-12,484.729239846566,Оплачен
4530,334,2026-04-30,621.2207729575788,Не оплачен
4531,62,2026-05-01,687.8487604958293,Оплачен
4532,389,2026-01-21,892.8226755310067,Оплачен
4533,506,2026-02-17,289.99567563174975,Оплачен
